식품명,대표식품코드,대표식품명,식품중분류코드,식품소분류코드,에너지(kcal),단백질(g),당류(g),나트륨(mg),포화지방산(g),카페인(mg),업체명
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,41,2.09,1.61,26,1.12,34.25,블루샥
커피_카페 모카 아이스(ICED),20748,커피,2074800,207480000,58,1.8,5.29,25,0.89,24.76,블루샥
커피_카페 모카 핫(HOT),20748,커피,2074800,207480000,85,2.35,14.04,33,1.37,32.22,블루샥
커피_카페 시트러스,20748,커피,2074800,207480000,118,1.5,22.21,34,0.09,111.33,블루샥
커피_카페 피에노,20748,커피,2074800,207480000,193,1.77,11.5,33,8.5,121.95,블루샥
커피_카페 라떼,20748,커피,2074800,207480000,27,1.34,3.18,13,0.73,61.09,청자다방
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.35,1.86,19,1.02,44.67,더벤티
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.27,2.08,22,1.04,31.29,바나프레소
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,34,1.35,2.2,25,1.18,23.27,카페게이트
커피_카페 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.39,1.51,21,1.39,41.29,팔공티
커피_카페 라떼 아이스(ICED) (K(코끼리)),20748,커피,2074800,207480000,43,2,3.54,29,2.15,31.38,달콤
커피_카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,43,1.9,3.59,29,2.11,43.13,달콤
커피_카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,28,1.31,2.06,21,0.95,69.77,아임일리터
커피_카페 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,52,1.8,3,31,1.2,41.33,커피:니
커피_카페 라떼 아이스(ICED) (M),20748,커피,2074800,207480000,28,1.3,2.08,21,0.95,34.88,아임일리터
커피_카페 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,58,1.97,3.66,29,2.25,51.83,달콤
커피_카페 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,33,1.3,2.13,22,0.85,23.25,커피:니
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,44,1.86,3.05,30,1.52,44.67,더벤티
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,54,2.32,3.8,40,1.9,40.68,바나프레소
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,61,2.57,4,46,2.29,39.29,카페게이트
커피_카페 라떼 핫(HOT),20748,커피,2074800,207480000,54,2.51,3.41,35,2.51,43.41,팔공티
커피_카페 라떼 핫(HOT) (K(코끼리)),20748,커피,2074800,207480000,43,2,3.54,29,2.15,31.38,달콤
커피_카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,43,1.9,3.59,29,2.11,43.13,달콤
커피_카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,34,1.62,2.54,25,1.17,31.82,아임일리터
커피_카페 라떼 핫(HOT) (L),20748,커피,2074800,207480000,85,3.35,5.5,56,2.3,46.5,커피:니
커피_카페 라떼 핫(HOT) (M),20748,커피,2074800,207480000,39,1.81,2.93,29,1.34,34.88,아임일리터
커피_카페 라떼 핫(HOT) (R),20748,커피,2074800,207480000,58,1.97,3.66,29,2.25,51.83,달콤
커피_카페 라떼 핫(HOT) (R),20748,커피,2074800,207480000,69,2.59,4.26,43,1.68,27.35,커피:니
커피_카페모카,20748,커피,2074800,207480000,39,1.24,5.46,18,0.86,61.09,청자다방
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,80,1.69,9.81,40,2.54,46.19,더벤티
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,50,1.13,6.14,28,1.13,31.29,바나프레소
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,79,1.35,7.78,34,2.71,10.14,카페게이트
커피_카페모카 아이스(ICED),20748,커피,2074800,207480000,69,1.3,7.3,26,2.19,39.19,팔공티
커피_카페모카 아이스(ICED) (L),20748,커피,2074800,207480000,53,1.4,7.43,24,0.84,69.77,아임일리터
커피_카페모카 아이스(ICED) (L),20748,커피,2074800,207480000,91,2.62,9.27,29,1.36,41.33,커피:니
커피_카페모카 아이스(ICED) (M),20748,커피,2074800,207480000,54,1.4,7.45,24,0.88,34.88,아임일리터
커피_카페모카 아이스(ICED) (R),20748,커피,2074800,207480000,70,2.65,7.33,29,1.19,23.25,커피:니
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,92,2.2,10.66,48,2.88,46.19,더벤티
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,82,2.19,9.19,49,2.07,40.68,바나프레소
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,77,1.54,7.54,35,2.62,9.22,카페게이트
커피_카페모카 핫(HOT),20748,커피,2074800,207480000,109,2.5,10,39,3.61,40.04,팔공티
커피_카페모카 핫(HOT) (L),20748,커피,2074800,207480000,57,1.68,7.4,28,1.05,31.82,아임일리터
커피_카페모카 핫(HOT) (L),20748,커피,2074800,207480000,128,4.23,12.55,59,2.39,46.5,커피:니
커피_카페모카 핫(HOT) (M),20748,커피,2074800,207480000,60,1.88,7.48,31,1.27,34.88,아임일리터
커피_카페모카 핫(HOT) (R),20748,커피,2074800,207480000,105,3.74,12,53,2.16,27.35,커피:니
커피_카푸치노 아이스(ICED) (L),20748,커피,2074800,207480000,44,1.84,2.33,24,1.02,41.33,커피:니
커피_카푸치노 아이스(ICED) (R),20748,커피,2074800,207480000,39,1.53,2.5,25,0.98,23.25,커피:니
커피_카푸치노 핫(HOT) (L),20748,커피,2074800,207480000,76,2.9,4.75,48,2,46.5,커피:니
커피_카푸치노 핫(HOT) (R),20748,커피,2074800,207480000,62,2.06,3.38,43,1.32,27.35,커피:니
커피_콜드 브루 라떼 아이스(ICED),20748,커피,2074800,207480000,22,1.18,1.4,23,0.7,35.37,블루샥
커피_콜드 브루 아메리카노 아이스(ICED),20748,커피,2074800,207480000,2,0.3,0,6,0,37.42,블루샥
커피_콜드브루 (L),20748,커피,2074800,207480000,5,0.22,0,0,0,61.11,커피:니
커피_콜드브루 (R),20748,커피,2074800,207480000,4,0.02,0,0,0,55,커피:니
커피_콜드브루 디카페인 아이스(ICED) (L),20748,커피,2074800,207480000,1,0,0,0,0,0,아임일리터
커피_콜드브루 디카페인 아이스(ICED) (M),20748,커피,2074800,207480000,1,0,0,0,0,0,아임일리터
커피_콜드브루 디카페인 핫(HOT) (L),20748,커피,2074800,207480000,1,0,0,0,0,0,아임일리터
커피_콜드브루 디카페인 핫(HOT) (M),20748,커피,2074800,207480000,1,0,0,0,0,0,아임일리터
커피_콜드브루 라떼 디카페인 아이스(ICED) (L),20748,커피,2074800,207480000,26,1.16,1.93,19,0.89,0,아임일리터
커피_콜드브루 라떼 디카페인 아이스(ICED) (M),20748,커피,2074800,207480000,26,1.15,1.91,19,0.88,0,아임일리터
커피_콜드브루 라떼 디카페인 핫(HOT) (L),20748,커피,2074800,207480000,29,1.32,2.2,22,1.01,0,아임일리터
커피_콜드브루 라떼 디카페인 핫(HOT) (M),20748,커피,2074800,207480000,37,1.66,2.76,28,1.27,0,아임일리터
커피_콜드브루 라떼 아이스(ICED),20748,커피,2074800,207480000,46,1.97,3.94,29,2.25,6.76,달콤
커피_콜드브루 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,27,1.26,1.93,19,0.9,24.31,아임일리터
커피_콜드브루 라떼 아이스(ICED) (M),20748,커피,2074800,207480000,26,1.24,1.91,19,0.88,13.53,아임일리터
커피_콜드브루 라떼 핫(HOT) (L),20748,커피,2074800,207480000,30,2.2,2.2,22,1.01,24.31,아임일리터
커피_콜드브루 라떼 핫(HOT) (M),20748,커피,2074800,207480000,37,1.74,2.76,28,1.27,13.53,아임일리터
커피_콜드브루 아이스(ICED),20748,커피,2074800,207480000,2,0.16,0,0,0,37.73,바나프레소
커피_콜드브루 아이스(ICED),20748,커피,2074800,207480000,1,0,0,0,0,29.66,카페게이트
커피_콜드브루 아이스(ICED) (L),20748,커피,2074800,207480000,1,0.05,0,0,0,22.52,아임일리터
커피_콜드브루 아이스(ICED) (M),20748,커피,2074800,207480000,1,0.08,0,0,0.01,13.53,아임일리터
커피_콜드브루 아인슈페너 아이스(ICED),20748,커피,2074800,207480000,80,1.41,9.01,19,1.97,6.76,달콤
커피_콜드브루 핫(HOT) (L),20748,커피,2074800,207480000,1,0.1,0,0,0.01,22.52,아임일리터
커피_콜드브루 핫(HOT) (M),20748,커피,2074800,207480000,1,0.08,0,0,0.01,13.53,아임일리터
커피_콜드브루 라떼 (L),20748,커피,2074800,207480000,24,1.19,1.56,16,0.63,68.75,커피:니
커피_콜드브루 라떼 (R),20748,커피,2074800,207480000,23,0.91,1.47,1,0.59,64.71,커피:니
커피_콜드브루 라떼 아이스(ICED),20748,커피,2074800,207480000,29,1.35,1.86,19,1.02,15.57,더벤티
커피_콜드브루 라떼 아이스(ICED),20748,커피,2074800,207480000,27,1.18,1.69,19,1.02,29.66,카페게이트
커피_큐브 아이스(ICED),20748,커피,2074800,207480000,42,1.69,2.82,16,0.85,74.65,달콤
커피_크리미 라떼 아이스(ICED),20748,커피,2074800,207480000,77,0.93,4.02,20,4.51,31.29,바나프레소
커피_토피넛 라떼 아이스(ICED),20748,커피,2074800,207480000,60,1.35,6.6,39,1.86,1.69,더벤티
커피_토피넛 라떼 핫(HOT),20748,커피,2074800,207480000,69,1.69,7.28,45,2.03,1.69,더벤티
커피_티라미수 라떼,20748,커피,2074800,207480000,62,1.29,8.26,31,2.01,27.63,청자다방
커피_플랫화이트 아이스(ICED),20748,커피,2074800,207480000,36,1.45,2.17,27,1.21,33.21,카페게이트
커피_플랫화이트 핫(HOT),20748,커피,2074800,207480000,51,2.25,3.1,38,1.69,38.73,카페게이트
커피_피넛 라떼 아이스(ICED),20748,커피,2074800,207480000,113,3.33,6.88,51,3.08,54.47,블루샥
커피_허니아메리카노 아이스(ICED),20748,커피,2074800,207480000,15,0.03,3.69,2,0,31.29,바나프레소
커피_허니아메리카노 핫(HOT),20748,커피,2074800,207480000,20,0.04,4.8,2,0,40.68,바나프레소
커피_허니큐브 아이스(ICED) (L),20748,커피,2074800,207480000,63,2.33,6.55,26,1.27,49.68,달콤
커피_허니큐브 아이스(ICED) (R),20748,커피,2074800,207480000,60,1.97,6.2,19,1.13,58.03,달콤
커피_헤이즐넛,20748,커피,2074800,207480000,21,0.17,4.81,1,0.02,61.09,청자다방
커피_헤이즐넛 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,80,1.82,8.13,27,1.98,41.33,커피:니
커피_헤이즐넛 라떼 아이스(ICED) (R),20748,커피,2074800,207480000,61,1.6,6.48,27,1.65,23.25,커피:니
커피_헤이즐넛 라떼 핫(HOT) (L),20748,커피,2074800,207480000,105,3.33,11.28,56,3.08,46.5,커피:니
커피_헤이즐넛 라떼 핫(HOT) (R),20748,커피,2074800,207480000,95,3.03,9.53,10,2.71,27.35,커피:니
커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (L),20748,커피,2074800,207480000,13,0.08,2.89,0,0,26.64,아임일리터
커피_헤이즐넛 아메리카노 I’m B 아이스(ICED) (M),20748,커피,2074800,207480000,13,0.05,3.08,0,0,25.9,아임일리터
커피_헤이즐넛 아메리카노 I’m B 핫(HOT) (L),20748,커피,2074800,207480000,12,0.03,2.89,0,0,25.9,아임일리터
커피_헤이즐넛 아메리카노 I’m B 핫(HOT) (M),20748,커피,2074800,207480000,14,0.07,3.08,0,0,13.32,아임일리터
커피_헤이즐넛 아메리카노 I’m D 아이스(ICED) (L),20748,커피,2074800,207480000,13,0.1,2.89,0,0,31.82,아임일리터
커피_헤이즐넛 아메리카노 I’m D 아이스(ICED) (M),20748,커피,2074800,207480000,14,0.05,3.08,0,0,34.88,아임일리터
커피_헤이즐넛 아메리카노 I’m D 핫(HOT) (L),20748,커피,2074800,207480000,12,0.03,2.89,0,0,34.88,아임일리터
커피_헤이즐넛 아메리카노 I’m D 핫(HOT) (M),20748,커피,2074800,207480000,14,0.08,3.08,0,0,15.96,아임일리터
커피_헤이즐넛 크림콜드브루 아이스(ICED),20748,커피,2074800,207480000,40,0.17,4.91,2,1.35,13.37,더벤티
커피_헤이즐넛 다크리카노 아이스(ICED),20748,커피,2074800,207480000,25,0.17,5.41,0,0,44.67,더벤티
커피_헤이즐넛 다크리카노 핫(HOT),20748,커피,2074800,207480000,25,0.17,5.41,0,0,44.67,더벤티
커피_헤이즐넛 딥 라떼 아이스(ICED),20748,커피,2074800,207480000,52,1.35,5.08,27,1.52,44.67,더벤티
커피_헤이즐넛 딥 라떼 핫(HOT),20748,커피,2074800,207480000,63,1.86,5.92,35,2.03,44.67,더벤티
커피_헤이즐넛 라떼,20748,커피,2074800,207480000,46,1.18,7.01,17,0.67,61.09,청자다방
커피_헤이즐넛 라떼 아이스(ICED) (L),20748,커피,2074800,207480000,38,1.22,4.79,19,0.88,69.77,아임일리터
커피_헤이즐넛 라떼 아이스(ICED) (M),20748,커피,2074800,207480000,38,1.2,4.99,19,0.88,34.88,아임일리터
커피_헤이즐넛 라떼 핫(HOT) (L),20748,커피,2074800,207480000,44,1.52,5.26,24,1.1,31.82,아임일리터
커피_헤이즐넛 라떼 핫(HOT) (M),20748,커피,2074800,207480000,49,1.71,5.84,28,1.27,34.88,아임일리터
커피_헤이즐넛아메리카노 아이스(ICED),20748,커피,2074800,207480000,21,0.03,4.92,7,0,31.29,바나프레소
커피_헤이즐넛아메리카노 핫(HOT),20748,커피,2074800,207480000,27,0.04,6.4,9,0,40.68,바나프레소
커피_헥사메리카노 아이스(ICED),20748,커피,2074800,207480000,1,0.04,0,2,0,64.8,바나프레소
커피_헥사메리카노 핫(HOT),20748,커피,2074800,207480000,1,0.06,0,3,0,84.24,바나프레소
커피_흑당 아인슈페너 아이스(ICED),20748,커피,2074800,207480000,89,1.69,11.83,22,2.82,19.15,달콤
커피_흑당 아인슈페너 핫(HOT),20748,커피,2074800,207480000,89,1.69,11.83,22,2.82,19.15,달콤
커피_흑당커피 아이스(ICED) (M),20748,커피,2074800,207480000,50,1.27,6.29,21,0.91,15.96,아임일리터
커피_더치라떼 아이스(ICED),20748,커피,2074800,207480000,19,0.76,1.27,13,0.69,14.38,컴포즈커피
커피_더치커피 핫(HOT),20748,커피,2074800,207480000,1,0,0,0,0,14.38,컴포즈커피
커피_돌체라떼 아이스(ICED),20748,커피,2074800,207480000,46,1.41,5.08,22,1.15,35.19,컴포즈커피
커피_디카페인라떼 아이스(ICED),20748,커피,2074800,207480000,20,0.88,1.27,13,0.69,1.56,컴포즈커피
커피_디카페인라떼 핫(HOT),20748,커피,2074800,207480000,33,1.44,2.2,22,1.18,1.56,컴포즈커피
커피_디카페인커피 아이스(ICED),20748,커피,2074800,207480000,2,0.12,0,0,0,1.56,컴포즈커피
커피_디카페인커피 핫(HOT),20748,커피,2074800,207480000,2,0.12,0,0,0,1.56,컴포즈커피
커피_아인슈페너 라떼 아이스(ICED),20748,커피,2074800,207480000,51,1.01,4.13,24,1.95,35.19,컴포즈커피
커피_아인슈페너 아이스(ICED),20748,커피,2074800,207480000,32,0.25,2.86,10,1.27,14.38,컴포즈커피
커피_에스프레소,20748,커피,2074800,207480000,33,0,0,17,0,346.67,컴포즈커피
커피_헤이즐넛라떼 아이스(ICED),20748,커피,2074800,207480000,34,0.86,4.34,17,0.78,35.19,컴포즈커피
커피_헤이즐넛라떼 핫(HOT),20748,커피,2074800,207480000,44,1.27,5.02,24,1.15,35.19,컴포즈커피
커피_빅포즈 아메리카노,20748,커피,2074808,207480800,3,0,0,2,0,32.98,컴포즈커피
커피_아메리카노 아이스(ICED),20748,커피,2074808,207480800,3,0,0,1,0,26.4,컴포즈커피
커피_아메리카노 핫(HOT),20748,커피,2074808,207480800,3,0,0,1,0,26.4,컴포즈커피
커피_카라멜마끼아또 아이스(ICED),20748,커피,2074810,207481000,43,0.91,5.18,21,0.8,35.19,컴포즈커피
커피_카라멜마끼아또 핫(HOT),20748,커피,2074810,207481000,55,1.34,6.09,29,1.18,35.19,컴포즈커피
커피_카페라떼 아이스(ICED),20748,커피,2074811,207481100,26,1.02,1.69,18,0.91,35.19,컴포즈커피
커피_카페라떼 핫(HOT),20748,커피,2074811,207481100,35,1.37,2.28,24,1.23,35.19,컴포즈커피
커피_흑당 카페라떼 아이스(ICED),20748,커피,2074811,207481100,50,1.02,7.17,21,0.91,17.6,컴포즈커피
커피_카페모카 아이스(ICED),20748,커피,2074812,207481200,54,0.91,4.77,22,2.1,35.19,컴포즈커피
커피_카푸치노 핫(HOT),20748,커피,2074813,207481300,32,1.27,2.18,22,1.15,35.19,컴포즈커피
코코아_시그니처 초콜릿 아이스(ICED) (Tall),20749,코코아,2074900,207490000,92,2.82,9.01,20,1.97,4.23,스타벅스
코코아_시그니처 초콜릿 핫(HOT) (Tall),20749,코코아,2074900,207490000,141,4.23,14.65,30,2.54,4.23,스타벅스
코코아_초코 아이스(ICED),20749,코코아,2074900,207490000,52,1.32,5.25,26,0.59,8.17,메가커피
코코아_아이스초코 아이스(ICED),20749,코코아,2074900,207490000,83,1.94,9.07,44,2.38,21.6,엔제리너스
코코아_플러피 판다 초콜릿 아이스(ICED) (Grande),20749,코코아,2074900,207490000,88,2.33,8.25,32,3.38,0,스타벅스
코코아_플러피 판다 핫 초콜릿 핫(HOT) (Grande),20749,코코아,2074900,207490000,99,2.54,10.15,34,3.59,0,스타벅스
코코아_핫초코 아이스(ICED),20749,코코아,2074900,207490000,71,1.69,9.6,36,1.41,2.26,할리스
코코아_초코 핫(HOT),20749,코코아,2074900,207490000,63,1.91,3.89,36,0.81,7.5,메가커피
코코아_핫초코 핫(HOT),20749,코코아,2074900,207490000,112,2.98,11.91,64,3.23,24.81,엔제리너스
코코아_핫초코 핫(HOT),20749,코코아,2074900,207490000,89,2.54,11.02,50,2.06,2.26,할리스
코코아_화이트초코 아이스(ICED),20749,코코아,2074900,207490000,73,1.69,9.89,25,1.61,6.5,할리스
코코아_화이트초코 핫(HOT),20749,코코아,2074900,207490000,91,2.54,11.3,39,2.26,6.5,할리스
탄산음료_블랙티 레모네이드 피지오 (Tall),20751,탄산음료,2075100,207510000,18,0,4.79,0,0,8.45,스타벅스
탄산음료_유자 패션 피지오 (Tall),20751,탄산음료,2075100,207510000,41,0,10.14,1,0,0,스타벅스
탄산음료_체리콕콕 아이스(ICED),20751,탄산음료,2075100,207510000,48,0.17,12,1,0,3.83,빽다방
탄산음료_쿨 라임 피지오 (Tall),20751,탄산음료,2075100,207510000,30,0,7.04,6,0,30.99,스타벅스
탄산음료_패션 탱고티 레모네이드 피지오 (Tall),20751,탄산음료,2075100,207510000,18,0,4.79,0,0,0,스타벅스
허브차_그린루이보스 아이스(ICED),20752,허브차,2075200,207520000,2,0,0,1,0,0,이디야
허브차_그린루이보스 핫(HOT),20752,허브차,2075200,207520000,2,0,0,1,0,0,이디야
허브차_샤인히비스커스 아이스(ICED),20752,허브차,2075200,207520000,1,0,0,0,0,0,이디야
허브차_샤인히비스커스 핫(HOT),20752,허브차,2075200,207520000,1,0,0,0,0,0,이디야
허브차_스프링캐모마일 아이스(ICED),20752,허브차,2075200,207520000,2,0,0,0,0,0,이디야
허브차_스프링캐모마일 핫(HOT),20752,허브차,2075200,207520000,2,0,0,0,0,0,이디야
허브차_퓨어페퍼민트 아이스(ICED),20752,허브차,2075200,207520000,1,0,0,0,0,0,이디야
허브차_퓨어페퍼민트 핫(HOT),20752,허브차,2075200,207520000,1,0,0,0,0,0,이디야
허브차_레몬밤,20752,허브차,2075200,207520000,1,0.04,0,0,0.01,0,청자다방
허브차_캐모마일,20752,허브차,2075200,207520000,2,0.21,0,1,0,0,청자다방
허브차_캐모마일 아이스(ICED) (R),20752,허브차,2075200,207520000,3,0.1,0.01,4,0.01,0,커피:니
허브차_캐모마일 핫(HOT) (R),20752,허브차,2075200,207520000,2,0.06,0,2,0,0,커피:니
허브차_크림얼그레이티 아이스(ICED),20752,허브차,2075200,207520000,1,0,0,1,0,12,팔공티
허브차_크림얼그레이티 핫(HOT),20752,허브차,2075200,207520000,1,0,0,2,0,14.74,팔공티
허브차_페퍼민트,20752,허브차,2075200,207520000,1,0.08,0,1,0,0,청자다방
허브차_페퍼민트 아이스(ICED) (R),20752,허브차,2075200,207520000,3,0.1,0.02,1,0,0,커피:니
허브차_페퍼민트 핫(HOT) (R),20752,허브차,2075200,207520000,2,0.06,0.01,1,0,0,커피:니
허브차_허브티 아이스(ICED),20752,허브차,2075200,207520000,0,0,0,0,0,2.47,카페게이트
허브차_허브티 핫(HOT),20752,허브차,2075200,207520000,0,0,0,0,0,2.25,카페게이트
허브차_히비스커스 아이스(ICED) (R),20752,허브차,2075200,207520000,2,0.03,0.02,0,0,0,커피:니
허브차_히비스커스 핫(HOT) (R),20752,허브차,2075200,207520000,3,0.03,0.03,0,0,0,커피:니
홍차_블랙티 아이스(ICED) (J),20753,홍차,2075300,207530000,2,0.15,0,0,0,19.35,공차
